Division_Code;PLU;Barcode;Blocked
23;776681;2000007766815;0
23;776682;2000007766822;0
23;776683;2000007766839;0
23;776684;2000007766846;0
23;776685;2000007766853;0
23;776686;2000007766860;0
23;776687;2000007766877;0
23;776688;2000007766884;0
23;776689;2000007766891;0
23;776690;2000007766907;0
23;776691;2000007766914;0
23;776693;2000007766938;0
23;776695;2000007766952;0
23;776696;2000007766969;0
23;776697;2000007766976;0
23;776698;2000007766983;0
23;776699;2000007766990;0
23;776700;2000007767003;0
23;776701;2000007767010;0
23;776702;2000007767027;0
23;776703;2000007767034;0
23;776704;2000007767041;0
23;776705;2000007767058;0
23;776706;2000007767065;0
23;776707;2000007767072;0
23;776708;2000007767089;0
23;776709;2000007767096;0
23;776710;2000007767102;0
23;776711;2000007767119;0
23;776712;2000007767126;0
23;776713;2000007767133;0
23;776714;2000007767140;0
23;776715;2000007767157;0
23;776719;2000007767195;0
23;776720;2000007767201;0
23;776721;2000007767218;0
23;776722;2000007767225;0
23;776723;2000007767232;0
23;776724;2000007767249;0
23;776725;2000007767256;0
23;776726;2000007767263;0
23;776727;2000007767270;0
23;776728;2000007767287;0
23;776729;2000007767294;0
23;776730;2000007767300;0
23;776731;2000007767317;0
23;776732;2000007767324;0
23;776733;2000007767331;0
23;776734;2000007767348;0
23;776735;2000007767355;0
23;776782;2000007767829;0
23;776783;2000007767836;0
23;776784;2000007767843;0
23;776785;2000007767850;0
23;776786;2000007767867;0
23;776787;2000007767874;0
23;776788;2000007767881;0
23;776789;2000007767898;0
23;776790;2000007767904;0
23;776791;2000007767911;0
23;776792;2000007767928;0
23;776793;2000007767935;0
23;776794;2000007767942;0
23;776795;2000007767959;0
23;776796;2000007767966;0
23;776797;2000007767973;0
23;776798;2000007767980;0
23;776799;2000007767997;0
23;776800;2000007768000;0
23;776801;2000007768017;0
23;776802;2000007768024;0
23;776803;2000007768031;0
23;776804;2000007768048;0
23;776805;2000007768055;0
23;776806;2000007768062;0
23;776807;2000007768079;0
23;776808;2000007768086;0
23;776809;2000007768093;0
23;776810;2000007768109;0
23;776811;2000007768116;0
23;776812;2000007768123;0
23;776813;2000007768130;0
23;776814;2000007768147;0
23;776815;2000007768154;0
23;776816;2000007768161;0
23;776817;2000007768178;0
23;776818;2000007768185;0
23;776819;2000007768192;0
23;776820;2000007768208;0
23;776821;2000007768215;0
23;776822;2000007768222;0
23;776823;2000007768239;0
23;776824;2000007768246;0
23;776825;2000007768253;0
23;776826;2000007768260;0
23;776827;2000007768277;0
23;776828;2000007768284;0
23;776829;2000007768291;0
23;776830;2000007768307;0
23;776831;2000007768314;0
23;776832;2000007768321;0
23;776833;2000007768338;0
23;776834;2000007768345;0
23;776835;2000007768352;0
23;776836;2000007768369;0
23;776837;2000007768376;0
23;776838;2000007768383;0
23;776839;2000007768390;0
23;776840;2000007768406;0
23;776841;2000007768413;0
23;776842;2000007768420;0
23;776843;2000007768437;0
23;776844;2000007768444;0
23;776845;2000007768451;0
23;776846;2000007768468;0
23;776847;2000007768475;0
23;776848;2000007768482;0
23;776849;2000007768499;0
23;776850;2000007768505;0
23;776851;2000007768512;0
23;776852;2000007768529;0
23;776853;2000007768536;0
23;776854;2000007768543;0
23;776855;2000007768550;0
23;776856;2000007768567;0
23;776857;2000007768574;0
23;776858;2000007768581;0
23;776859;2000007768598;0
23;776860;2000007768604;0
23;776861;2000007768611;0
23;776862;2000007768628;0
23;776863;2000007768635;0
23;776864;2000007768642;0
23;776865;2000007768659;0
23;776866;2000007768666;0
23;776867;2000007768673;0
23;776868;2000007768680;0
23;776869;2000007768697;0
23;776870;2000007768703;0
23;776871;2000007768710;0
23;776872;2000007768727;0
23;776873;2000007768734;0
23;776874;2000007768741;0
23;776875;2000007768758;0
23;776876;2000007768765;0
23;776877;2000007768772;0
23;776878;2000007768789;0
23;776879;2000007768796;0
23;776880;2000007768802;0
23;776881;2000007768819;0
23;776882;2000007768826;0
23;776883;2000007768833;0
23;776884;2000007768840;0
23;776885;2000007768857;0
23;776886;2000007768864;0
23;776887;2000007768871;0
23;776888;2000007768888;0
23;776889;2000007768895;0
23;776890;2000007768901;0
23;776891;2000007768918;0
23;776892;2000007768925;0
23;776893;2000007768932;0
23;776894;2000007768949;0
23;776895;2000007768956;0
23;776896;2000007768963;0
23;776897;2000007768970;0
23;776898;2000007768987;0
23;776899;2000007768994;0
23;776900;2000007769007;0
23;776901;2000007769014;0
23;776902;2000007769021;0
23;776903;2000007769038;0
23;776904;2000007769045;0
23;776905;2000007769052;0
23;776906;2000007769069;0
23;776907;2000007769076;0
23;776908;2000007769083;0
23;776909;2000007769090;0
23;776910;2000007769106;0
23;776911;2000007769113;0
23;776912;2000007769120;0
23;776913;2000007769137;0
23;776914;2000007769144;0
23;776915;2000007769151;0
23;776916;2000007769168;0
23;776917;2000007769175;0
23;776918;2000007769182;0
23;776919;2000007769199;0
23;776920;2000007769205;0
23;776921;2000007769212;0
23;776922;2000007769229;0
23;776923;2000007769236;0
23;776924;2000007769243;0
23;776925;2000007769250;0
23;776926;2000007769267;0
23;776927;2000007769274;0
23;776928;2000007769281;0
23;776929;2000007769298;0
23;776930;2000007769304;0
23;776931;2000007769311;0
23;776932;2000007769328;0
23;776933;2000007769335;0
23;776934;2000007769342;0
23;776935;2000007769359;0
23;776936;2000007769366;0
23;776937;2000007769373;0
23;776938;2000007769380;0
23;776939;2000007769397;0
23;776940;2000007769403;0
23;776975;2000007769755;0
23;776976;2000007769762;0
23;776977;2000007769779;0
23;776978;2000007769786;0
23;776979;2000007769793;0
23;776980;2000007769809;0
23;776981;2000007769816;0
23;776982;2000007769823;0
23;776983;2000007769830;0
23;776984;2000007769847;0
23;776985;2000007769854;0
23;776986;2000007769861;0
23;776987;2000007769878;0
23;776988;2000007769885;0
23;776989;2000007769892;0
23;776990;2000007769908;0
23;776991;2000007769915;0
23;776993;2000007769939;0
23;776994;2000007769946;0
23;776995;2000007769953;0
23;776996;2000007769960;0
23;776997;2000007769977;0
23;776998;2000007769984;0
23;776999;2000007769991;0
23;777000;2000007770003;0
23;777001;2000007770010;0
23;777002;2000007770027;0
23;777003;2000007770034;0
23;777004;2000007770041;0
23;777005;2000007770058;0
23;777006;2000007770065;0
23;777007;2000007770072;0
23;777008;2000007770089;0
23;777009;2000007770096;0
23;777010;2000007770102;0
23;777011;2000007770119;0
23;777012;2000007770126;0
23;777013;2000007770133;0
23;777014;2000007770140;0
23;777015;2000007770157;0
23;777016;2000007770164;0
23;777017;2000007770171;0
23;777018;2000007770188;0
23;777019;2000007770195;0
23;777020;2000007770201;0
23;777021;2000007770218;0
23;777022;2000007770225;0
23;777023;2000007770232;0
23;777024;2000007770249;0
23;777025;2000007770256;0
23;777026;2000007770263;0
23;777027;2000007770270;0
23;777028;2000007770287;0
23;777029;2000007770294;0
23;777030;2000007770300;0
23;777031;2000007770317;0
23;777032;2000007770324;0
23;777033;2000007770331;0
23;777034;2000007770348;0
23;777035;2000007770355;0
23;777036;2000007770362;0
23;777037;2000007770379;0
23;777038;2000007770386;0
23;777039;2000007770393;0
23;777040;2000007770409;0
23;777041;2000007770416;0
23;777042;2000007770423;0
23;777043;2000007770430;0
23;777044;2000007770447;0
23;777045;2000007770454;0
23;777046;2000007770461;0
23;777047;2000007770478;0
23;777048;2000007770485;0
23;777049;2000007770492;0
23;777050;2000007770508;0
23;777051;2000007770515;0
23;777052;2000007770522;0
23;777053;2000007770539;0
23;777054;2000007770546;0
23;777055;2000007770553;0
23;777056;2000007770560;0
23;777057;2000007770577;0
23;777058;2000007770584;0
23;777059;2000007770591;0
23;777060;2000007770607;0
23;777061;2000007770614;0
23;777062;2000007770621;0
23;777063;2000007770638;0
23;777064;2000007770645;0
23;777065;2000007770652;0
23;777066;2000007770669;0
23;777069;2000007770690;0
23;777070;2000007770706;0
23;777071;2000007770713;0
23;777072;2000007770720;0
23;777073;2000007770737;0
23;777074;2000007770744;0
23;777075;2000007770751;0
23;777076;2000007770768;0
23;777077;2000007770775;0
23;777078;2000007770782;0
23;777079;2000007770799;0
23;777080;2000007770805;0
23;777081;2000007770812;0
23;777082;2000007770829;0
23;777083;2000007770836;0
23;777084;2000007770843;0
23;777085;2000007770850;0
23;777086;2000007770867;0
23;777087;2000007770874;0
23;777088;2000007770881;0
23;777089;2000007770898;0
23;777090;2000007770904;0
23;777091;2000007770911;0
23;777092;2000007770928;0
23;777093;2000007770935;0
23;777094;2000007770942;0
23;777095;2000007770959;0
23;777096;2000007770966;0
23;777097;2000007770973;0
23;777098;2000007770980;0
23;777099;2000007770997;0
23;777100;2000007771000;0
23;777101;2000007771017;0
23;777102;2000007771024;0
23;777108;2000007771086;0
23;777109;2000007771093;0
23;777110;2000007771109;0
23;777111;2000007771116;0
23;777112;2000007771123;0
23;777113;2000007771130;0
23;777114;2000007771147;0
23;777115;2000007771154;0
23;777116;2000007771161;0
23;777117;2000007771178;0
23;777124;2000007771246;0
23;777125;2000007771253;0
23;777126;2000007771260;0
23;777127;2000007771277;0
23;777128;2000007771284;0
23;777129;2000007771291;0
23;777130;2000007771307;0
23;777131;2000007771314;0
23;777132;2000007771321;0
23;777133;2000007771338;0
23;777134;2000007771345;0
23;777135;2000007771352;0
23;777136;2000007771369;0
23;777137;2000007771376;0
23;777138;2000007771383;0
23;777139;2000007771390;0
23;777140;2000007771406;0
23;777141;2000007771413;0
23;777142;2000007771420;0
23;777143;2000007771437;0
23;777144;2000007771444;0
23;777145;2000007771451;0
23;777146;2000007771468;0
23;777147;2000007771475;0
23;777148;2000007771482;0
23;777149;2000007771499;0
23;777150;2000007771505;0
23;777151;2000007771512;0
23;777152;2000007771529;0
23;777153;2000007771536;0
23;777154;2000007771543;0
23;777155;2000007771550;0
23;777156;2000007771567;0
23;777157;2000007771574;0
23;777158;2000007771581;0
23;777159;2000007771598;0
23;777160;2000007771604;0
23;777161;2000007771611;0
23;777162;2000007771628;0
23;777163;2000007771635;0
23;777164;2000007771642;0
23;777165;2000007771659;0
23;777166;2000007771666;0
23;777167;2000007771673;0
23;777168;2000007771680;0
23;777169;2000007771697;0
23;777170;2000007771703;0
23;777171;2000007771710;0
23;777172;2000007771727;0
23;777173;2000007771734;0
23;777174;2000007771741;0
23;777175;2000007771758;0
23;777176;2000007771765;0
23;777177;2000007771772;0
23;777178;2000007771789;0
23;777179;2000007771796;0
23;777180;2000007771802;0
23;777181;2000007771819;0
23;777182;2000007771826;0
23;777183;2000007771833;0
23;777184;2000007771840;0
23;777185;2000007771857;0
23;777186;2000007771864;0
23;777187;2000007771871;0
23;777188;2000007771888;0
23;777189;2000007771895;0
23;777190;2000007771901;0
23;777191;2000007771918;0
23;777192;2000007771925;0
23;777193;2000007771932;0
23;777194;2000007771949;0
23;777195;2000007771956;0
23;777196;2000007771963;0
23;777197;2000007771970;0
23;777198;2000007771987;0
23;777199;2000007771994;0
23;777200;2000007772007;0
23;777201;2000007772014;0
23;777202;2000007772021;0
23;777203;2000007772038;0
23;777204;2000007772045;0
23;777205;2000007772052;0
23;777206;2000007772069;0
23;777207;2000007772076;0
23;777208;2000007772083;0
23;777209;2000007772090;0
23;777210;2000007772106;0
23;777211;2000007772113;0
23;777212;2000007772120;0
23;777213;2000007772137;0
23;777214;2000007772144;0
23;777215;2000007772151;0
23;777216;2000007772168;0
23;777217;2000007772175;0
23;777218;2000007772182;0
23;777219;2000007772199;0
23;777220;2000007772205;0
23;777221;2000007772212;0
23;777222;2000007772229;0
23;777223;2000007772236;0
23;777224;2000007772243;0
23;777225;2000007772250;0
23;777226;2000007772267;0
23;777227;2000007772274;0
23;777228;2000007772281;0
23;777229;2000007772298;0
23;777230;2000007772304;0
23;777231;2000007772311;0
23;777232;2000007772328;0
23;777233;2000007772335;0
23;777234;2000007772342;0
23;777235;2000007772359;0
23;777236;2000007772366;0
23;777237;2000007772373;0
23;777238;2000007772380;0
23;777239;2000007772397;0
23;777240;2000007772403;0
23;777241;2000007772410;0
23;777242;2000007772427;0
23;777243;2000007772434;0
23;777244;2000007772441;0
23;777245;2000007772458;0
23;777246;2000007772465;0
23;777247;2000007772472;0
23;777248;2000007772489;0
23;777249;2000007772496;0
23;777250;2000007772502;0
23;777251;2000007772519;0
23;777252;2000007772526;0
23;777253;2000007772533;0
23;777254;2000007772540;0
23;777255;2000007772557;0
23;777256;2000007772564;0
23;777257;2000007772571;0
23;777258;2000007772588;0
23;777259;2000007772595;0
23;777260;2000007772601;0
23;777261;2000007772618;0
23;777262;2000007772625;0
23;777263;2000007772632;0
23;777264;2000007772649;0
23;777265;2000007772656;0
23;777266;2000007772663;0
23;777267;2000007772670;0
23;777268;2000007772687;0
23;777270;2000007772700;0
23;777275;2000007772755;0
23;777276;2000007772762;0
23;777277;2000007772779;0
23;777278;2000007772786;0
23;777279;2000007772793;0
23;777280;2000007772809;0
23;777281;2000007772816;0
23;777282;2000007772823;0
23;777283;2000007772830;0
23;777284;2000007772847;0
23;777285;2000007772854;0
23;777286;2000007772861;0
23;777287;2000007772878;0
23;777288;2000007772885;0
23;777289;2000007772892;0
23;777290;2000007772908;0
23;777291;2000007772915;0
23;777292;2000007772922;0
23;777293;2000007772939;0
23;777294;2000007772946;0
23;777295;2000007772953;0
23;777296;2000007772960;0
23;777297;2000007772977;0
23;777298;2000007772984;0
23;777299;2000007772991;0
23;777300;2000007773004;0
23;777301;2000007773011;0
23;777302;2000007773028;0
23;777303;2000007773035;0
23;777304;2000007773042;0
23;777305;2000007773059;0
23;777306;2000007773066;0
23;777307;2000007773073;0
23;777308;2000007773080;0
23;777309;2000007773097;0
23;777310;2000007773103;0
23;777311;2000007773110;0
23;777312;2000007773127;0
23;777313;2000007773134;0
23;777314;2000007773141;0
23;777315;2000007773158;0
23;777316;2000007773165;0
23;777317;2000007773172;0
23;777318;2000007773189;0
23;777319;2000007773196;0
23;777320;2000007773202;0
23;777321;2000007773219;0
23;777322;2000007773226;0
23;777323;2000007773233;0
23;777324;2000007773240;0
23;777325;2000007773257;0
23;777326;2000007773264;0
23;777327;2000007773271;0
23;777328;2000007773288;0
23;777329;2000007773295;0
23;777330;2000007773301;0
23;777331;2000007773318;0
23;777332;2000007773325;0
23;777333;2000007773332;0
23;777334;2000007773349;0
23;777335;2000007773356;0
23;777336;2000007773363;0
23;777337;2000007773370;0
23;777338;2000007773387;0
23;777339;2000007773394;0
23;777340;2000007773400;0
23;777341;2000007773417;0
23;777342;2000007773424;0
23;777343;2000007773431;0
23;777344;2000007773448;0
23;777345;2000007773455;0
23;777346;2000007773462;0
23;777347;2000007773479;0
23;777348;2000007773486;0
23;777349;2000007773493;0
23;777350;2000007773509;0
23;777351;2000007773516;0
23;777352;2000007773523;0
23;777353;2000007773530;0
23;777354;2000007773547;0
23;777355;2000007773554;0
23;777356;2000007773561;0
23;777357;2000007773578;0
23;777358;2000007773585;0
23;777359;2000007773592;0
23;777360;2000007773608;0
23;777361;2000007773615;0
23;777362;2000007773622;0
23;777363;2000007773639;0
23;777364;2000007773646;0
23;777365;2000007773653;0
23;777366;2000007773660;0
23;777367;2000007773677;0
23;777368;2000007773684;0
23;777369;2000007773691;0
23;777370;2000007773707;0
23;777371;2000007773714;0
23;858664;2100008586648;0
23;858677;2100008586778;0
23;858678;2100008586785;0
23;858679;2100008586792;0
23;858680;2100008586808;0
23;858681;2100008586815;0
23;858682;2100008586822;0
23;858683;2100008586839;0
23;858695;2100008586952;0
23;858704;2100008587041;0
23;858709;2100008587096;0
23;858710;2100008587102;0
23;858711;2100008587119;0
23;858712;2100008587126;0
23;858716;2100008587164;0
23;858731;2100008587317;0
23;858732;2100008587324;0
23;858767;2100008587676;0
23;858774;2100008587744;0
23;858775;2100008587751;0
23;858776;2100008587768;0
23;858777;2100008587775;0
23;858778;2100008587782;0
23;858779;2100008587799;0
23;858780;2100008587805;0
23;858781;2100008587812;0
23;858782;2100008587829;0
23;858783;2100008587836;0
23;858789;2100008587898;0
23;858790;2100008587904;0
23;858817;2100008588178;0
23;858820;2100008588208;0
23;858821;2100008588215;0
23;858822;2100008588222;0
23;858823;2100008588239;0
23;858824;2100008588246;0
23;858825;2100008588253;0
23;858830;2100008588307;0
23;858831;2100008588314;0
23;858832;2100008588321;0
23;858833;2100008588338;0
23;858834;2100008588345;0
23;858835;2100008588352;0
23;858836;2100008588369;0
23;858837;2100008588376;0
23;858847;2100008588475;0
23;858850;2100008588505;0
23;858851;2100008588512;0
23;858879;2100008588796;0
23;858880;2100008588802;0
23;859007;2100008590072;0
23;859019;2100008590195;0
23;859020;2100008590201;0
23;859021;2100008590218;0
23;859022;2100008590225;0
23;859050;2100008590508;0
23;859057;2100008590577;0
23;859058;2100008590584;0
23;859081;2100008590812;0
23;859085;2100008590850;0
23;859178;2100008591789;0
23;859179;2100008591796;0
23;859180;2100008591802;0
23;859181;2100008591819;0
23;859182;2100008591826;0
23;859183;2100008591833;0
23;859184;2100008591840;0
23;859185;2100008591857;0
23;859186;2100008591864;0
23;859187;2100008591871;0
23;859188;2100008591888;0
23;859189;2100008591895;0
23;859190;2100008591901;0
23;859191;2100008591918;0
23;859192;2100008591925;0
23;859193;2100008591932;0
23;859194;2100008591949;0
23;859195;2100008591956;0
23;859196;2100008591963;0
23;859197;2100008591970;0
23;859198;2100008591987;0
23;859199;2100008591994;0
23;859200;2100008592007;0
23;859201;2100008592014;0
23;859202;2100008592021;0
23;859203;2100008592038;0
23;859204;2100008592045;0
23;859205;2100008592052;0
23;859206;2100008592069;0
23;859207;2100008592076;0
23;859208;2100008592083;0
23;859209;2100008592090;0
23;859211;2100008592113;0
23;859212;2100008592120;0
23;859213;2100008592137;0
23;859214;2100008592144;0
23;859215;2100008592151;0
23;859216;2100008592168;0
23;859217;2100008592175;0
23;859218;2100008592182;0
23;859219;2100008592199;0
23;859220;2100008592205;0
23;859221;2100008592212;0
23;859224;2100008592243;0
23;859227;2100008592274;0
23;859228;2100008592281;0
23;859229;2100008592298;0
23;859328;2100008593288;0
23;859329;2100008593295;0
23;859330;2100008593301;0
23;859331;2100008593318;0
23;859332;2100008593325;0
23;859333;2100008593332;0
23;859334;2100008593349;0
23;859335;2100008593356;0
23;859336;2100008593363;0
23;859337;2100008593370;0
23;859338;2100008593387;0
23;859339;2100008593394;0
23;859340;2100008593400;0
23;859341;2100008593417;0
23;859342;2100008593424;0
23;859343;2100008593431;0
23;859344;2100008593448;0
23;859345;2100008593455;0
23;859346;2100008593462;0
23;859348;2100008593486;0
23;859394;2100008593943;0
23;859395;2100008593950;0
23;859396;2100008593967;0
23;859397;2100008593974;0
23;859398;2100008593981;0
23;859399;2100008593998;0
23;859404;2100008594049;0
23;859405;2100008594056;0
23;859406;2100008594063;0
23;859407;2100008594070;0
23;859408;2100008594087;0
23;859409;2100008594094;0
23;859419;2100008594193;0
23;859420;2100008594209;0
23;859421;2100008594216;0
23;859422;2100008594223;0
23;859423;2100008594230;0
23;859424;2100008594247;0
23;859495;2100008594957;0
23;859506;2100008595060;0
23;859509;2100008595091;0
23;859510;2100008595107;0
23;859511;2100008595114;0
23;859512;2100008595121;0
23;859513;2100008595138;0
23;859514;2100008595145;0
23;859515;2100008595152;0
23;859516;2100008595169;0
23;859538;2100008595381;0
23;859539;2100008595398;0
23;859540;2100008595404;0
23;859548;2100008595480;0
23;859549;2100008595497;0
23;859550;2100008595503;0
23;859551;2100008595510;0
23;859552;2100008595527;0
23;859553;2100008595534;0
23;859554;2100008595541;0
23;859555;2100008595558;0
23;859556;2100008595565;0
23;859557;2100008595572;0
23;859558;2100008595589;0
23;859559;2100008595596;0
23;859560;2100008595602;0
23;859561;2100008595619;0
23;859562;2100008595626;0
23;859563;2100008595633;0
23;859564;2100008595640;0
23;859565;2100008595657;0
23;859566;2100008595664;0
23;859567;2100008595671;0
23;859568;2100008595688;0
23;859569;2100008595695;0
23;859570;2100008595701;0
23;859571;2100008595718;0
23;859585;2100008595855;0
23;859586;2100008595862;0
23;859587;2100008595879;0
23;859588;2100008595886;0
23;859589;2100008595893;0
23;859590;2100008595909;0
23;859591;2100008595916;0
23;859592;2100008595923;0
23;859593;2100008595930;0
23;859594;2100008595947;0
23;859595;2100008595954;0
23;859596;2100008595961;0
23;859603;2100008596036;0
23;859604;2100008596043;0
23;859605;2100008596050;0
23;859606;2100008596067;0
23;859607;2100008596074;0
23;859608;2100008596081;0
23;859609;2100008596098;0
23;859610;2100008596104;0
23;859611;2100008596111;0
23;859612;2100008596128;0
23;859613;2100008596135;0
23;859614;2100008596142;0
23;859615;2100008596159;0
23;859616;2100008596166;0
23;859617;2100008596173;0
23;859618;2100008596180;0
23;859619;2100008596197;0
23;859621;2100008596210;0
23;859643;2100008596432;0
23;859644;2100008596449;0
23;859645;2100008596456;0
23;859646;2100008596463;0
23;859647;2100008596470;0
23;859648;2100008596487;0
23;859649;2100008596494;0
23;859650;2100008596500;0
23;859651;2100008596517;0
23;859652;2100008596524;0
23;859653;2100008596531;0
23;859654;2100008596548;0
23;859675;2100008596753;0
23;859682;2100008596821;0
23;859683;2100008596838;0
23;859684;2100008596845;0
23;859685;2100008596852;0
23;859686;2100008596869;0
23;859687;2100008596876;0
23;859688;2100008596883;0
23;859689;2100008596890;0
23;859690;2100008596906;0
23;859691;2100008596913;0
23;859692;2100008596920;0
23;859693;2100008596937;0
23;859694;2100008596944;0
23;859695;2100008596951;0
23;859696;2100008596968;0
23;859697;2100008596975;0
23;859698;2100008596982;0
23;859699;2100008596999;0
23;859700;2100008597002;0
23;859701;2100008597019;0
23;859702;2100008597026;0
23;859703;2100008597033;0
23;859704;2100008597040;0
23;859705;2100008597057;0
23;859711;2100008597118;0
23;859712;2100008597125;0
23;859713;2100008597132;0
23;859714;2100008597149;0
23;859715;2100008597156;0
23;859722;2100008597224;0
23;859728;2100008597286;0
23;859729;2100008597293;0
23;859730;2100008597309;0
23;859731;2100008597316;0
23;859732;2100008597323;0
23;859733;2100008597330;0
23;859734;2100008597347;0
23;859735;2100008597354;0
23;859736;2100008597361;0
23;859737;2100008597378;0
23;859738;2100008597385;0
23;859739;2100008597392;0
23;859740;2100008597408;0
23;859741;2100008597415;0
23;859742;2100008597422;0
23;859743;2100008597439;0
23;859744;2100008597446;0
23;859745;2100008597453;0
23;859746;2100008597460;0
23;859747;2100008597477;0
23;859748;2100008597484;0
23;859749;2100008597491;0
23;859750;2100008597507;0
23;859751;2100008597514;0
23;859752;2100008597521;0
23;859753;2100008597538;0
23;859754;2100008597545;0
23;859755;2100008597552;0
23;859756;2100008597569;0
23;859757;2100008597576;0
23;859758;2100008597583;0
23;859759;2100008597590;0
23;859760;2100008597606;0
23;859761;2100008597613;0
23;859762;2100008597620;0
23;859763;2100008597637;0
23;859764;2100008597644;0
23;859765;2100008597651;0
23;859766;2100008597668;0
23;859767;2100008597675;0
23;859768;2100008597682;0
23;859769;2100008597699;0
23;859770;2100008597705;0
23;859771;2100008597712;0
23;859772;2100008597729;0
23;859773;2100008597736;0
23;859774;2100008597743;0
23;859775;2100008597750;0
23;859794;2100008597941;0
23;859795;2100008597958;0
23;859796;2100008597965;0
23;859797;2100008597972;0
23;859798;2100008597989;0
23;859803;2100008598030;0
23;859823;2100008598238;0
23;859824;2100008598245;0
23;859825;2100008598252;0
23;859826;2100008598269;0
23;859827;2100008598276;0
23;859828;2100008598283;0
23;859829;2100008598290;0
23;859830;2100008598306;0
23;859831;2100008598313;0
23;859832;2100008598320;0
23;859833;2100008598337;0
23;859834;2100008598344;0
23;859835;2100008598351;0
23;859836;2100008598368;0
23;859837;2100008598375;0
23;859838;2100008598382;0
23;859839;2100008598399;0
23;859840;2100008598405;0
23;859841;2100008598412;0
23;859842;2100008598429;0
23;859843;2100008598436;0
23;859844;2100008598443;0
23;859845;2100008598450;0
23;859846;2100008598467;0
23;859847;2100008598474;0
23;859848;2100008598481;0
23;859849;2100008598498;0
23;859850;2100008598504;0
23;859851;2100008598511;0
23;859852;2100008598528;0
23;859853;2100008598535;0
23;859854;2100008598542;0
23;859855;2100008598559;0
23;859856;2100008598566;0
23;859857;2100008598573;0
23;859858;2100008598580;0
23;859859;2100008598597;0
23;859860;2100008598603;0
23;859861;2100008598610;0
23;859862;2100008598627;0
23;859863;2100008598634;0
23;859864;2100008598641;0
23;859865;2100008598658;0
23;859866;2100008598665;0
23;859867;2100008598672;0
23;859868;2100008598689;0
23;859869;2100008598696;0
23;859870;2100008598702;0
23;859871;2100008598719;0
23;859872;2100008598726;0
23;859873;2100008598733;0
23;859874;2100008598740;0
23;859875;2100008598757;0
23;859876;2100008598764;0
23;859877;2100008598771;0
23;859878;2100008598788;0
23;859879;2100008598795;0
23;859880;2100008598801;0
23;859881;2100008598818;0
23;859882;2100008598825;0
23;859883;2100008598832;0
23;859884;2100008598849;0
23;859885;2100008598856;0
23;859886;2100008598863;0
23;859887;2100008598870;0
23;859888;2100008598887;0
23;859889;2100008598894;0
23;859890;2100008598900;0
23;859891;2100008598917;0
23;859892;2100008598924;0
23;859893;2100008598931;0
23;859894;2100008598948;0
23;859895;2100008598955;0
23;859896;2100008598962;0
23;859897;2100008598979;0
23;859898;2100008598986;0
23;859899;2100008598993;0
23;859900;2100008599006;0
23;859901;2100008599013;0
23;859902;2100008599020;0
23;859903;2100008599037;0
23;859904;2100008599044;0
23;859910;2100008599105;0
23;859911;2100008599112;0
23;859912;2100008599129;0
23;859913;2100008599136;0
23;859914;2100008599143;0
23;859915;2100008599150;0
23;859916;2100008599167;0
23;859919;2100008599198;0
23;859920;2100008599204;0
23;859921;2100008599211;0
23;859922;2100008599228;0
23;859923;2100008599235;0
23;859924;2100008599242;0
23;859925;2100008599259;0
23;859926;2100008599266;0
23;859927;2100008599273;0
23;859950;2100008599501;0
23;859951;2100008599518;0
23;859952;2100008599525;0
23;859953;2100008599532;0
23;859954;2100008599549;0
23;859955;2100008599556;0
23;859956;2100008599563;0
23;859957;2100008599570;0
23;859959;2100008599594;0
23;859960;2100008599600;0
23;859961;2100008599617;0
23;859962;2100008599624;0
23;859963;2100008599631;0
23;859964;2100008599648;0
23;859965;2100008599655;0
23;859966;2100008599662;0
23;859967;2100008599679;0
23;859968;2100008599686;0
23;859969;2100008599693;0
23;859970;2100008599709;0
23;859971;2100008599716;0
23;859972;2100008599723;0
23;859973;2100008599730;0
23;859974;2100008599747;0
23;859975;2100008599754;0
23;859976;2100008599761;0
23;859977;2100008599778;0
23;859978;2100008599785;0
23;859979;2100008599792;0
23;859980;2100008599808;0
23;859981;2100008599815;0
23;859982;2100008599822;0
23;859983;2100008599839;0
23;859984;2100008599846;0
23;859985;2100008599853;0
23;859986;2100008599860;0
23;859987;2100008599877;0
23;859988;2100008599884;0
23;859989;2100008599891;0
23;859990;2100008599907;0
23;859991;2100008599914;0
23;859992;2100008599921;0
23;859993;2100008599938;0
23;859994;2100008599945;0
23;859995;2100008599952;0
23;859996;2100008599969;0
23;859997;2100008599976;0
23;859998;2100008599983;0
23;859999;2100008599990;0
23;860000;2100008600009;0
23;860001;2100008600016;0
23;860002;2100008600023;0
23;860003;2100008600030;0
23;860004;2100008600047;0
23;860005;2100008600054;0
23;860006;2100008600061;0
23;860007;2100008600078;0
23;860008;2100008600085;0
23;860009;2100008600092;0
23;860010;2100008600108;0
23;860011;2100008600115;0
23;860012;2100008600122;0
23;860013;2100008600139;0
23;860014;2100008600146;0
23;860015;2100008600153;0
23;860016;2100008600160;0
23;860017;2100008600177;0
23;860018;2100008600184;0
23;860019;2100008600191;0
23;860020;2100008600207;0
23;860021;2100008600214;0
23;860022;2100008600221;0
23;860023;2100008600238;0
23;860024;2100008600245;0
23;860025;2100008600252;0
23;860026;2100008600269;0
23;860027;2100008600276;0
23;860028;2100008600283;0
23;860029;2100008600290;0
23;860030;2100008600306;0
23;860031;2100008600313;0
