Type Code;No_;SEZ_No_;Expert_No_;Expert Date;Issue Date;End Date;Paper_No_;Cert_ Warning Code;Paper_Index;Blocked;Print Priority;Tree Group No_;KeyString;TreeLevel;Cert_Description_RUS;Cert_Description_ENU
CS;77.01.16.918.о.087763.12.06;;;1753-01-01 00:00:00.000;2006-12-26 00:00:00.000;2011-12-12 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;POWER
CS;77.01.16.918.о.087767.12.06;;;1753-01-01 00:00:00.000;2006-12-26 00:00:00.000;2011-12-12 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;PADDY
CS;77.01.16.918.о.087768.12.06;;;1753-01-01 00:00:00.000;2006-12-26 00:00:00.000;2011-12-20 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;JACK DANIELS SILVER SELECT
CS;77.01.16.918.о.088336.12.06;;;1753-01-01 00:00:00.000;2006-12-27 00:00:00.000;2011-12-18 00:00:00.000;;;;0;0;0101;AABAAA;0;кхйеп;BOLS CHERRY BRANDY LIGUEUR
CS;77.01.16.918.о.088350.12.06;;;1753-01-01 00:00:00.000;2006-12-27 00:00:00.000;2011-12-18 00:00:00.000;;;;0;0;0101;AABAAA;0;кхйеп;BOLS APRICOT BRANDY LIQUEUR
CS;77.01.16.918.о.089076.12.06;;;1753-01-01 00:00:00.000;2006-12-28 00:00:00.000;2011-12-11 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;GLENFIDDICH
CS;77.01.16.918.о.089078.12.06;;;1753-01-01 00:00:00.000;2006-12-28 00:00:00.000;2011-12-11 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;FAMOUSE GROUSE
CS;77.01.16.918.о.089080.12.06;;;1753-01-01 00:00:00.000;2006-12-28 00:00:00.000;2011-12-11 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;MACALLAN CASK STRENGTH 10YO
CS;77.01.16.918.о.089083.12.06;;;1753-01-01 00:00:00.000;2006-12-28 00:00:00.000;2011-12-18 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;CHIVAS REGAL 18YO
CS;77.01.16.918.о.089555.12.06;;;1753-01-01 00:00:00.000;2006-12-29 00:00:00.000;2011-12-25 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;DALMORE 12 YO BLACK ISLE
CS;77.01.16.918.о.089556.12.06;;;1753-01-01 00:00:00.000;2006-12-29 00:00:00.000;2011-12-25 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;DALMORE SPECIAL CASK FINISH BLACK PEARL
CS;77.01.16.918.о.089561.12.06;;;1753-01-01 00:00:00.000;2006-12-29 00:00:00.000;2011-12-25 00:00:00.000;;;;0;0;0101;AABAAA;0;юплюмэъй;CHABOT XO SUPERIOR
CS;77.01.16.918.о.089563.12.06;;;1753-01-01 00:00:00.000;2006-12-29 00:00:00.000;2011-12-25 00:00:00.000;;;;0;0;0101;AABAAA;0;бхяйх;WHYTE & MACKAY 21YO SPEICAL RESERVE
CS;77.01.16.918.о.089565.12.06;;;1753-01-01 00:00:00.000;2006-12-29 00:00:00.000;2011-12-25 00:00:00.000;;;;0;0;0101;AABAAA;0;юплюмэъй;CHABOT NAPOLEON SPECIAL RESERVE
CS;77.01.16.963.о.009323.03.06;;;1753-01-01 00:00:00.000;2006-03-01 00:00:00.000;2011-03-01 00:00:00.000;;;;0;0;1101;AAKAAA;0;хцпсьйх окюярлюяянбше-йнмярпсйрнпш р.л. "LEGO" , аег леуюмхглнб;LEGO
CS;77.01.16.963.о.012430.02.08;;;1753-01-01 00:00:00.000;2008-02-21 00:00:00.000;2013-02-21 00:00:00.000;;;;0;0;1101;AAKAAA;0;хцпсьйх;TOBLERON
CS;77.01.16.963.о.084029.10.08;;;1753-01-01 00:00:00.000;2008-10-07 00:00:00.000;2013-10-07 00:00:00.000;;;;0;0;1101;AAKAAA;0;хцпсьйх;MARS
CS;77.01.16.963.о.084054.10.08;;;1753-01-01 00:00:00.000;2008-10-07 00:00:00.000;2013-10-07 00:00:00.000;;;;0;0;1101;AAKAAA;0;хцпсьйх;MARS
CS;77.99.02.912.д.003750.05.06;;;1753-01-01 00:00:00.000;2006-05-02 00:00:00.000;2011-05-02 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюд;STORCK
CS;77.99.02.912.д.004369.05.06;;;1753-01-01 00:00:00.000;2006-05-25 00:00:00.000;2011-05-25 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюд;FERRERO
CS;77.99.02.912.д.004370.05.06;;;1753-01-01 00:00:00.000;2006-05-25 00:00:00.000;2011-05-25 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;KINDER
CS;77.99.02.912.д.004371.05.06;;;1753-01-01 00:00:00.000;2006-05-25 00:00:00.000;2011-05-25 00:00:00.000;;;;0;0;0601;AAFAAA;0;йнмтерш;FERRERO
CS;77.99.02.912.д.007971.07.07;;;1753-01-01 00:00:00.000;2007-07-06 00:00:00.000;2012-07-05 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;CADBURY
CS;77.99.02.912.д.008268.07.07;;;1753-01-01 00:00:00.000;2007-07-12 00:00:00.000;2012-07-11 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюд;FERRERO
CS;77.99.02.912.д.008822.07.07;;;1753-01-01 00:00:00.000;2007-07-26 00:00:00.000;2012-07-25 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;MON CHERI
CS;77.99.02.912.д.012402.12.06;;;1753-01-01 00:00:00.000;2006-12-22 00:00:00.000;2011-12-22 00:00:00.000;;;;0;0;0601;AAFAAA;0;хгдекхъ йнмдхрепяйхе яюуюпхярше;FAZER
CS;77.99.02.912.д.012403.12.06;;;1753-01-01 00:00:00.000;2006-12-22 00:00:00.000;2011-12-22 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;FAZER
CS;77.99.02.912.д.013410.11.07;;;1753-01-01 00:00:00.000;2007-11-16 00:00:00.000;2012-11-15 00:00:00.000;;;;0;0;0601;AAFAAA;0;йнмдхрепяйхе хгдекхъ хг яюуюпю;NESTLE
CS;77.99.02.912.д.013411.11.07;;;1753-01-01 00:00:00.000;2007-11-16 00:00:00.000;2012-11-15 00:00:00.000;;;;0;0;0601;AAFAAA;0;бюткх б ьнйнкюде;NESTLE
CS;77.99.02.912.д.014154.12.07;;;1753-01-01 00:00:00.000;2007-12-10 00:00:00.000;2012-12-09 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;F_ROCHER
CS;77.99.02.913.д.008956.07.07;;;1753-01-01 00:00:00.000;2007-07-31 00:00:00.000;2012-07-30 00:00:00.000;;;;0;0;0601;AAFAAA;0;ьнйнкюдмше хгдекхъ;TIC TAC
CS;77.99.02.915.д.006844.06.07;;;1753-01-01 00:00:00.000;2007-06-14 00:00:00.000;2012-06-13 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;A.PUIG
CS;77.99.02.915.д.011445.09.07;;;1753-01-01 00:00:00.000;2007-09-28 00:00:00.000;2012-09-27 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;NINA PACO PRADA HERERA
CS;77.99.02.915.д.011446.09.07;;;1753-01-01 00:00:00.000;2007-09-28 00:00:00.000;2012-09-27 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;A.PUIG
CS;77.99.02.915.д.014161.12.07;;;1753-01-01 00:00:00.000;2007-12-10 00:00:00.000;2012-12-09 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;PRADA
CS;77.99.02.918.д.006859.06.07;;;1753-01-01 00:00:00.000;2007-06-15 00:00:00.000;2012-06-15 00:00:00.000;;;;0;0;0101;AABAAA;0;йксамхвмши кхйеп я бндйни;XUXU
CS;77.99.02.919.д.015818.12.09;;;1753-01-01 00:00:00.000;2009-12-28 00:00:00.000;2013-07-04 00:00:00.000;;;;0;0;0201;AACAAA;0;яхцюперш;BAT
CS;77.99.02.919.д.015819.12.09;;;1753-01-01 00:00:00.000;2009-12-28 00:00:00.000;2014-12-28 00:00:00.000;;;;0;0;0201;AACAAA;0;яхцюперш;BAT
CS;77.99.03.915.д.000072.01.04;;;1753-01-01 00:00:00.000;2004-01-12 00:00:00.000;2009-01-12 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.03.915.д.000278.01.04;;;1753-01-01 00:00:00.000;2004-01-21 00:00:00.000;2009-01-21 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;CHANEL
CS;77.99.03.915.д.001210.02.04;;;1753-01-01 00:00:00.000;2004-02-26 00:00:00.000;2009-02-26 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.03.915.д.001211.02.04;;;1753-01-01 00:00:00.000;2004-02-26 00:00:00.000;2009-02-26 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.03.915.д.001860.03.04;;;1753-01-01 00:00:00.000;2004-03-11 00:00:00.000;2009-03-11 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.03.915.д.002278.04.04;;;1753-01-01 00:00:00.000;2004-04-05 00:00:00.000;2009-04-05 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;KENZO
CS;77.99.03.915.д.002279.04.04;;;1753-01-01 00:00:00.000;2004-04-05 00:00:00.000;2009-04-05 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.03.915.д.003025.04.04;;;1753-01-01 00:00:00.000;2004-04-29 00:00:00.000;2009-04-29 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.03.915.д.003026.04.04;;;1753-01-01 00:00:00.000;2004-04-29 00:00:00.000;2009-04-29 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.03.915.д.003027.04.04;;;1753-01-01 00:00:00.000;2004-04-29 00:00:00.000;2009-04-29 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.03.915.д.003581.05.04;;;1753-01-01 00:00:00.000;2004-05-24 00:00:00.000;2009-05-24 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.03.915.д.003825.06.04;;;1753-01-01 00:00:00.000;2004-06-01 00:00:00.000;2009-06-01 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.03.915.д.007481.10.03;;;1753-01-01 00:00:00.000;2003-10-10 00:00:00.000;2008-10-10 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.03.915.д.009630.09.08;;;1753-01-01 00:00:00.000;2008-09-08 00:00:00.000;2013-09-09 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LA PRARIE
CS;77.99.03.915.д.009631.09.08;;;1753-01-01 00:00:00.000;2008-09-08 00:00:00.000;2013-09-09 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LA PRARIE
CS;77.99.03.915.д.010789.10.08;;;1753-01-01 00:00:00.000;2008-10-08 00:00:00.000;2013-10-09 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;LA PRAIRIE
CS;77.99.06.915.д.000179.01.10;;;1753-01-01 00:00:00.000;2010-01-12 00:00:00.000;2015-01-12 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.000209.01.10;;;1753-01-01 00:00:00.000;2010-01-12 00:00:00.000;2015-01-12 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.002274.02.10;;;1753-01-01 00:00:00.000;2010-02-15 00:00:00.000;2015-02-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.002275.02.10;;;1753-01-01 00:00:00.000;2010-02-15 00:00:00.000;2015-02-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.005283.07.03;;;1753-01-01 00:00:00.000;2003-07-21 00:00:00.000;2008-07-21 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.008287.08.08;;;1753-01-01 00:00:00.000;2008-08-05 00:00:00.000;2013-08-05 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.009251.08.09;;;1753-01-01 00:00:00.000;2009-08-10 00:00:00.000;2014-08-10 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.010524.09.09;;;1753-01-01 00:00:00.000;2009-09-08 00:00:00.000;2014-09-08 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.06.915.д.010734.09.09;;;1753-01-01 00:00:00.000;2009-09-14 00:00:00.000;2014-09-14 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.010811.09.09;;;1753-01-01 00:00:00.000;2009-09-15 00:00:00.000;2014-09-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.011174.09.09;;;1753-01-01 00:00:00.000;2009-09-24 00:00:00.000;2014-09-24 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.06.915.д.011591.10.09;;;1753-01-01 00:00:00.000;2009-10-06 00:00:00.000;2014-10-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.06.915.д.011968.10.09;;;1753-01-01 00:00:00.000;2009-10-14 00:00:00.000;2014-10-14 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.06.915.д.012190.10.09;;;1753-01-01 00:00:00.000;2009-10-19 00:00:00.000;2014-10-19 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.012191.10.09;;;1753-01-01 00:00:00.000;2009-10-19 00:00:00.000;2014-10-19 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.012345.10.09;;;1753-01-01 00:00:00.000;2009-10-20 00:00:00.000;2014-10-20 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.06.915.д.012346.10.09;;;1753-01-01 00:00:00.000;2009-10-20 00:00:00.000;2014-10-20 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.06.915.д.012357.10.09;;;1753-01-01 00:00:00.000;2009-10-20 00:00:00.000;2014-10-20 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.06.915.д.012743.10.09;;;1753-01-01 00:00:00.000;2009-10-29 00:00:00.000;2014-10-19 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012906.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012907.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012910.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012940.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012941.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012942.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.06.915.д.012944.11.09;;;1753-01-01 00:00:00.000;2009-11-06 00:00:00.000;2014-11-06 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.06.915.д.013609.11.09;;;1753-01-01 00:00:00.000;2009-11-18 00:00:00.000;2014-11-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.06.915.д.015421.12.09;;;1753-01-01 00:00:00.000;2009-12-21 00:00:00.000;2014-12-21 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.06.915.д.015925.12.09;;;1753-01-01 00:00:00.000;2009-12-29 00:00:00.000;2014-12-29 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.12.915.о.010449.02.07;;;1753-01-01 00:00:00.000;2007-02-19 00:00:00.000;2012-02-19 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.000015.01.07;;;1753-01-01 00:00:00.000;2007-01-09 00:00:00.000;2012-01-09 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.15.915.д.000116.01.06;;;1753-01-01 00:00:00.000;2006-01-16 00:00:00.000;2011-01-16 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.000176.01.06;;;1753-01-01 00:00:00.000;2006-01-18 00:00:00.000;2011-01-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.000257.01.06;;;1753-01-01 00:00:00.000;2006-01-20 00:00:00.000;2011-01-20 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.15.915.д.000289.01.05;;;1753-01-01 00:00:00.000;2005-01-21 00:00:00.000;2010-01-21 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.000503.02.05;;;1753-01-01 00:00:00.000;2005-02-07 00:00:00.000;2010-02-07 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;KENZO
CS;77.99.15.915.д.000622.02.05;;;1753-01-01 00:00:00.000;2005-02-10 00:00:00.000;2010-02-10 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.15.915.д.000627.02.05;;;1753-01-01 00:00:00.000;2005-02-10 00:00:00.000;2010-02-10 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.15.915.д.000637.01.07;;;1753-01-01 00:00:00.000;2007-01-26 00:00:00.000;2012-01-26 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.000693.02.08;;;1753-01-01 00:00:00.000;2008-02-01 00:00:00.000;2013-02-01 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.15.915.д.000733.02.05;;;1753-01-01 00:00:00.000;2005-02-18 00:00:00.000;2010-02-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;KENZO
CS;77.99.15.915.д.000750.02.05;;;1753-01-01 00:00:00.000;2005-02-18 00:00:00.000;2010-02-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.000789.02.05;;;1753-01-01 00:00:00.000;2005-02-18 00:00:00.000;2010-02-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.000915.03.05;;;1753-01-01 00:00:00.000;2005-03-02 00:00:00.000;2010-03-02 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.000969.03.05;;;1753-01-01 00:00:00.000;2005-03-04 00:00:00.000;2010-03-04 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.000996.02.06;;;1753-01-01 00:00:00.000;2006-02-16 00:00:00.000;2011-02-16 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.001197.03.05;;;1753-01-01 00:00:00.000;2005-03-15 00:00:00.000;2010-03-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.001198.03.05;;;1753-01-01 00:00:00.000;2005-03-15 00:00:00.000;2010-03-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.001199.03.05;;;1753-01-01 00:00:00.000;2005-03-15 00:00:00.000;2010-03-15 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.001552.04.05;;;1753-01-01 00:00:00.000;2005-04-01 00:00:00.000;2010-04-01 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.001625.02.07;;;1753-01-01 00:00:00.000;2007-02-16 00:00:00.000;2012-02-16 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.001665.04.05;;;1753-01-01 00:00:00.000;2005-04-07 00:00:00.000;2010-04-07 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.001685.02.07;;;1753-01-01 00:00:00.000;2007-02-19 00:00:00.000;2012-02-19 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.001959.03.06;;;1753-01-01 00:00:00.000;2006-03-14 00:00:00.000;2011-03-14 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.002303.03.07;;;1753-01-01 00:00:00.000;2007-03-06 00:00:00.000;2012-03-05 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.002526.03.07;;;1753-01-01 00:00:00.000;2007-03-12 00:00:00.000;2012-03-11 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.15.915.д.002593.05.05;;;1753-01-01 00:00:00.000;2005-05-17 00:00:00.000;2010-05-17 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GIVENCHY
CS;77.99.15.915.д.002883.05.05;;;1753-01-01 00:00:00.000;2005-05-31 00:00:00.000;2010-05-31 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;GUERLAIN
CS;77.99.15.915.д.003190.04.06;;;1753-01-01 00:00:00.000;2006-04-18 00:00:00.000;2011-04-18 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.003220.03.07;;;1753-01-01 00:00:00.000;2007-03-26 00:00:00.000;2012-03-26 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;ESTEE LAUDER
CS;77.99.15.915.д.003424.06.05;;;1753-01-01 00:00:00.000;2005-06-20 00:00:00.000;2010-06-20 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.003577.06.05;;;1753-01-01 00:00:00.000;2005-06-23 00:00:00.000;2010-06-23 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.003653.04.07;;;1753-01-01 00:00:00.000;2007-04-02 00:00:00.000;2012-04-02 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
CS;77.99.15.915.д.003660.04.07;;;1753-01-01 00:00:00.000;2007-04-02 00:00:00.000;2012-04-02 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.003663.04.07;;;1753-01-01 00:00:00.000;2007-04-02 00:00:00.000;2012-04-02 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;YSL
CS;77.99.15.915.д.003795.07.05;;;1753-01-01 00:00:00.000;2005-07-01 00:00:00.000;2010-07-01 00:00:00.000;;;;0;0;0301;AADAAA;0;оюптчлепмн-йнялерхвеяйхе япедярбю;DIOR
